sample_id,ut_id,ut_lat,ut_lon,sat_lat,sat_lon,sat_alt_km
11,3,33.3964691973516,120.55826440104165,-43.11015863607863,23.85244962992077,562.2349865324313
11,4,31.433467731440942,120.71980698375526,-43.11015863607863,23.85244962992077,562.2349865324313
11,5,30.676781948645846,121.07703898269469,-43.11015863607863,23.85244962992077,562.2349865324313
11,6,31.118448209730552,121.53194475815597,-43.11015863607863,23.85244962992077,562.2349865324313
11,7,31.8705585896497,121.871103120321,-43.11015863607863,23.85244962992077,562.2349865324313
11,8,31.827868009958422,122.82844152508338,-43.11015863607863,23.85244962992077,562.2349865324313
11,9,31.26366928970268,123.39654881997296,-43.11015863607863,23.85244962992077,562.2349865324313
12,0,31.107232782402306,120.7776067957655,-43.11015863607863,23.85244962992077,562.2349865324313
12,1,31.87907900815188,121.86371386895478,-43.11015863607863,23.85244962992077,562.2349865324313
12,2,32.11031829194284,118.50957650120327,-43.11015863607863,23.85244962992077,562.2349865324313
12,3,30.978553373625278,118.79663262377312,-43.11015863607863,23.85244962992077,562.2349865324313
12,4,31.435945125571987,121.15090088998708,-43.11015863607863,23.85244962992077,562.2349865324313
12,5,30.216873440764058,119.40469478780918,-43.11015863607863,23.85244962992077,562.2349865324313
12,6,33.10781319497548,121.62446733130338,-43.11015863607863,23.85244962992077,562.2349865324313
12,7,31.257075016010308,120.7094972572243,-43.11015863607863,23.85244962992077,562.2349865324313
12,8,30.67024833043631,121.20021043612687,-43.11015863607863,23.85244962992077,562.2349865324313
12,9,31.187468917252925,121.30234728307539,-43.11015863607863,23.85244962992077,562.2349865324313
13,0,31.10541129095091,119.9379855736561,-43.11015863607863,23.85244962992077,562.2349865324313
13,1,31.35339186045754,120.60242733825943,-43.11015863607863,23.85244962992077,562.2349865324313
13,2,32.97486585386633,120.40747157772472,-43.11015863607863,23.85244962992077,562.2349865324313
13,3,31.188273436156834,120.02604455213768,-43.11015863607863,23.85244962992077,562.2349865324313
13,4,31.37814889844744,120.91072042906866,-43.11015863607863,23.85244962992077,562.2349865324313
13,5,32.94973093997555,122.84857152381387,-43.11015863607863,23.85244962992077,562.2349865324313
13,6,31.643417570803134,120.72155192838207,-43.11015863607863,23.85244962992077,562.2349865324313
13,7,31.33234100932933,120.75930206884556,-43.11015863607863,23.85244962992077,562.2349865324313
13,8,32.962151225926924,119.22321892096316,-43.11015863607863,23.85244962992077,562.2349865324313
13,9,32.72031663553316,123.02885803140614,-43.11015863607863,23.85244962992077,562.2349865324313
14,0,31.736592323020208,121.3298200462645,-43.11015863607863,23.85244962992077,562.2349865324313
14,1,30.956552746171752,121.71255983211815,-43.11015863607863,23.85244962992077,562.2349865324313
14,2,33.4443710882706,120.91302004221781,-43.11015863607863,23.85244962992077,562.2349865324313
14,3,31.715775307432686,121.49486586926677,-43.11015863607863,23.85244962992077,562.2349865324313
14,4,31.876055038427552,119.32119533177978,-43.11015863607863,23.85244962992077,562.2349865324313
14,5,32.81645860514825,121.7299610139862,-43.11015863607863,23.85244962992077,562.2349865324313
14,6,32.87967512525675,118.99384899723202,-43.11015863607863,23.85244962992077,562.2349865324313
14,7,32.11104948755118,119.61049091507694,-43.11015863607863,23.85244962992077,562.2349865324313
14,8,31.92269581685995,121.2070325637002,-43.11015863607863,23.85244962992077,562.2349865324313
14,9,30.964436974884013,119.5406332694006,-43.11015863607863,23.85244962992077,562.2349865324313
15,0,31.27086838534958,121.67377466036584,-43.11015863607863,23.85244962992077,562.2349865324313
15,1,31.94634364636116,121.09658839458359,-43.11015863607863,23.85244962992077,562.2349865324313
15,2,31.496513059102814,122.71538415470796,-43.11015863607863,23.85244962992077,562.2349865324313
15,3,30.60313234456287,120.7717507072262,-43.11015863607863,23.85244962992077,562.2349865324313
15,4,31.10828187364833,121.10013095632111,-43.11015863607863,23.85244962992077,562.2349865324313
15,5,30.23924610324143,119.84529924354196,-43.11015863607863,23.85244962992077,562.2349865324313
15,6,31.632895700805996,119.92310791327799,-43.11015863607863,23.85244962992077,562.2349865324313
15,7,30.74626564042519,121.14256767327882,-43.11015863607863,23.85244962992077,562.2349865324313
15,8,31.605662680069347,121.57905913811078,-43.11015863607863,23.85244962992077,562.2349865324313
15,9,30.730804724163978,121.45112062557378,-43.11015863607863,23.85244962992077,562.2349865324313
16,0,31.297369416950456,119.78743555867712,-43.11015863607863,23.85244962992077,562.2349865324313
16,1,31.18182808947267,121.0586950415366,-43.11015863607863,23.85244962992077,562.2349865324313
16,2,32.21162945466328,120.65772637074716,-43.11015863607863,23.85244962992077,562.2349865324313
16,3,31.420393784813854,120.756383142082,-43.11015863607863,23.85244962992077,562.2349865324313
16,4,32.5829213536389,120.74560243180308,-43.11015863607863,23.85244962992077,562.2349865324313
16,5,32.81833057313282,122.66333738367543,-43.11015863607863,23.85244962992077,562.2349865324313
16,6,30.502384162533065,119.81069156354516,-43.11015863607863,23.85244962992077,562.2349865324313
16,7,32.931896111462116,121.92651733670242,-43.11015863607863,23.85244962992077,562.2349865324313
16,8,31.869735316324384,121.48775949642975,-43.11015863607863,23.85244962992077,562.2349865324313
16,9,33.052131042019994,121.87834659639738,-43.11015863607863,23.85244962992077,562.2349865324313
17,0,32.784314192925,120.68611719357756,-43.11015863607863,23.85244962992077,562.2349865324313
17,1,31.35520533694862,121.35914920349764,-43.11015863607863,23.85244962992077,562.2349865324313
17,2,31.70135337216468,121.8658013705278,-43.11015863607863,23.85244962992077,562.2349865324313
17,3,32.508457727562586,123.0647593023539,-43.11015863607863,23.85244962992077,562.2349865324313
17,4,32.32296432153823,120.46896980706624,-43.11015863607863,23.85244962992077,562.2349865324313
17,5,31.824091460891772,121.42545369598686,-43.11015863607863,23.85244962992077,562.2349865324313
17,6,32.30763274437395,118.61400893825677,-43.11015863607863,23.85244962992077,562.2349865324313
17,7,33.02432568062983,120.11787401188873,-43.11015863607863,23.85244962992077,562.2349865324313
17,8,30.88310334242141,121.86647304539653,-43.11015863607863,23.85244962992077,562.2349865324313
17,9,31.076984866968452,119.18845841106092,-43.11015863607863,23.85244962992077,562.2349865324313
18,0,32.70201246999343,120.93914310887614,-43.11015863607863,23.85244962992077,562.2349865324313
18,1,31.868072670420762,121.43443292931309,-43.11015863607863,23.85244962992077,562.2349865324313
18,2,31.70908170075203,121.15341014516218,-43.11015863607863,23.85244962992077,562.2349865324313
18,3,30.126194789619554,120.32594697791166,-43.11015863607863,23.85244962992077,562.2349865324313
18,4,31.294988841141315,121.01735244733483,-43.11015863607863,23.85244962992077,562.2349865324313
18,5,31.52188090402979,121.0225553515481,-43.11015863607863,23.85244962992077,562.2349865324313
18,6,31.103273488735873,120.38565292827228,-43.11015863607863,23.85244962992077,562.2349865324313
18,7,31.457883270358288,120.9500466166422,-43.11015863607863,23.85244962992077,562.2349865324313
18,8,31.11593037776094,120.79180074942894,-43.11015863607863,23.85244962992077,562.2349865324313
18,9,29.508181188768933,119.9057954716112,-43.11015863607863,23.85244962992077,562.2349865324313
19,0,30.076374602892315,122.57468787742722,-43.11015863607863,23.85244962992077,562.2349865324313
19,1,29.82735371354461,120.23890732513212,-43.11015863607863,23.85244962992077,562.2349865324313
19,2,30.82062933066305,118.69538554386067,-43.11015863607863,23.85244962992077,562.2349865324313
19,3,30.391312351895206,119.38194884689858,-43.11015863607863,23.85244962992077,562.2349865324313
19,4,31.398621022916995,121.38151656742872,-43.11015863607863,23.85244962992077,562.2349865324313
19,5,31.433610526355004,119.45256599966332,-43.11015863607863,23.85244962992077,562.2349865324313
19,6,32.89794713076634,121.02855113656254,-43.11015863607863,23.85244962992077,562.2349865324313
19,7,31.93688959597086,120.71504305625233,-43.11015863607863,23.85244962992077,562.2349865324313
19,8,33.438732376763376,121.68418729148723,-43.11015863607863,23.85244962992077,562.2349865324313
19,9,31.382014937178674,120.29880776858116,-43.11015863607863,23.85244962992077,562.2349865324313
20,0,30.295951898312016,121.28347620990054,-43.11015863607863,23.85244962992077,562.2349865324313
20,1,32.32074855079965,120.06950585089032,-43.11015863607863,23.85244962992077,562.2349865324313
20,2,30.552333047460756,122.50774967205598,-43.11015863607863,23.85244962992077,562.2349865324313
20,3,31.442691028574654,122.83234405724552,-43.11015863607863,23.85244962992077,562.2349865324313
20,4,29.990527421102833,121.91367939827578,-43.11015863607863,23.85244962992077,562.2349865324313
20,5,30.845734113288078,122.06192086535494,-43.11015863607863,23.85244962992077,562.2349865324313
20,6,30.90448731355732,118.6354843790151,-43.11015863607863,23.85244962992077,562.2349865324313
20,7,29.97429516896883,122.82273151044774,-43.11015863607863,23.85244962992077,562.2349865324313
20,8,31.900202800350712,119.87788152370068,-43.11015863607863,23.85244962992077,562.2349865324313
20,9,31.892519289724333,121.64792659158,-43.11015863607863,23.85244962992077,562.2349865324313
21,0,33.11677983866296,119.2094513750687,-43.11015863607863,23.85244962992077,562.2349865324313
21,1,30.625781736979892,122.02407307469731,-43.11015863607863,23.85244962992077,562.2349865324313
21,2,30.857127776522194,121.56487542532322,-43.11015863607863,23.85244962992077,562.2349865324313
21,3,31.79537449359996,123.07836485930689,-43.11015863607863,23.85244962992077,562.2349865324313
21,4,30.712955109140463,121.60111760824665,-43.11015863607863,23.85244962992077,562.2349865324313
21,5,29.91148532561887,121.69090550347534,-43.11015863607863,23.85244962992077,562.2349865324313
21,6,31.091286902612993,122.32746012863733,-43.11015863607863,23.85244962992077,562.2349865324313
21,7,31.469281408438388,121.20842366678328,-43.11015863607863,23.85244962992077,562.2349865324313
21,8,32.31656708800891,122.43485734049564,-43.11015863607863,23.85244962992077,562.2349865324313
21,9,31.67464131230503,120.59898344789389,-43.11015863607863,23.85244962992077,562.2349865324313
22,0,32.462110479238135,121.16942250138234,-43.11015863607863,23.85244962992077,562.2349865324313
22,1,30.97506231304419,122.1275824084112,-43.11015863607863,23.85244962992077,562.2349865324313
22,2,32.01325391816099,120.80330821478144,-43.11015863607863,23.85244962992077,562.2349865324313
22,3,30.417053686653638,121.65138513322523,-43.11015863607863,23.85244962992077,562.2349865324313
22,4,31.301937240625286,121.66570234033772,-43.11015863607863,23.85244962992077,562.2349865324313
22,5,31.348004260579643,121.10782681087579,-43.11015863607863,23.85244962992077,562.2349865324313
22,6,32.314906016372326,120.56275377045007,-43.11015863607863,23.85244962992077,562.2349865324313
22,7,30.09003928492064,121.37870988061525,-43.11015863607863,23.85244962992077,562.2349865324313
22,8,31.347742985608374,120.9945344644968,-43.11015863607863,23.85244962992077,562.2349865324313
22,9,30.7473519809737,119.85104022549125,-43.11015863607863,23.85244962992077,562.2349865324313
23,0,30.97826214643897,120.37381349662883,-43.11015863607863,23.85244962992077,562.2349865324313
23,1,31.916617071249718,119.8107379346214,-43.11015863607863,23.85244962992077,562.2349865324313
23,2,33.47262590466921,121.24628451899211,-43.11015863607863,23.85244962992077,562.2349865324313
23,3,30.479148160476033,121.27228458305865,-43.11015863607863,23.85244962992077,562.2349865324313
23,4,32.15806915210747,120.94080514064841,-43.11015863607863,23.85244962992077,562.2349865324313
23,5,30.113963168842684,121.15799536082129,-43.11015863607863,23.85244962992077,562.2349865324313
23,6,31.504303939335966,120.4294100191899,-43.11015863607863,23.85244962992077,562.2349865324313
23,7,31.68147740354741,122.52011198027603,-43.11015863607863,23.85244962992077,562.2349865324313
23,8,31.903402911446793,122.69197443380713,-43.11015863607863,23.85244962992077,562.2349865324313
23,9,30.45549539269836,121.38116026171996,-43.11015863607863,23.85244962992077,562.2349865324313
24,0,32.66763460185639,121.20207313051252,-43.11015863607863,23.85244962992077,562.2349865324313
24,1,31.15051266454129,121.36204023464946,-43.11015863607863,23.85244962992077,562.2349865324313
24,2,32.49720887069897,119.46890815576144,-43.11015863607863,23.85244962992077,562.2349865324313
24,3,31.15596291408614,118.54407861071853,-43.11015863607863,23.85244962992077,562.2349865324313
24,4,32.144138297008105,119.02328576827921,-43.11015863607863,23.85244962992077,562.2349865324313
24,5,30.531344536542324,119.87314308536962,-43.11015863607863,23.85244962992077,562.2349865324313
24,6,31.178509898046613,120.6546177526784,-43.11015863607863,23.85244962992077,562.2349865324313
24,7,32.5659896878488,123.08296025168492,-43.11015863607863,23.85244962992077,562.2349865324313
24,8,30.534636207415403,119.071111979627,-43.11015863607863,23.85244962992077,562.2349865324313
24,9,31.70264380421965,121.4351294237305,-43.11015863607863,23.85244962992077,562.2349865324313
25,0,32.26093802467453,118.68343158514628,-43.11015863607863,23.85244962992077,562.2349865324313
25,1,30.214319058376564,118.87944880585663,-43.11015863607863,23.85244962992077,562.2349865324313
25,2,30.792016570206282,119.6906848691056,-43.11015863607863,23.85244962992077,562.2349865324313
25,3,31.7275645001915,120.29605665880132,-43.11015863607863,23.85244962992077,562.2349865324313
25,4,29.58794092437705,122.33260025368737,-43.11015863607863,23.85244962992077,562.2349865324313
25,5,31.039583858033957,121.89896663631048,-43.11015863607863,23.85244962992077,562.2349865324313
25,6,30.196208487876095,119.25106015343626,-43.11015863607863,23.85244962992077,562.2349865324313
25,7,31.486314387388088,123.57042544765817,-43.11015863607863,23.85244962992077,562.2349865324313
25,8,31.230616846135707,118.5124585180758,-43.11015863607863,23.85244962992077,562.2349865324313
25,9,29.99711025831817,120.00716605118149,-43.11015863607863,23.85244962992077,562.2349865324313
26,0,31.466438248711853,120.93287056990529,-43.11015863607863,23.85244962992077,562.2349865324313
26,1,31.617489898054245,120.38847137772053,-43.11015863607863,23.85244962992077,562.2349865324313
26,2,30.82907197595916,121.80990373545035,-43.11015863607863,23.85244962992077,562.2349865324313
26,3,31.747401336202962,119.98505949529442,-43.11015863607863,23.85244962992077,562.2349865324313
26,4,32.0851417980371,121.34900138638095,-43.11015863607863,23.85244962992077,562.2349865324313
26,5,32.41915171611444,122.89359095415772,-43.11015863607863,23.85244962992077,562.2349865324313
26,6,33.289427881162304,119.55538814728696,-43.11015863607863,23.85244962992077,562.2349865324313
26,7,31.31614446743823,120.77879313333656,-43.11015863607863,23.85244962992077,562.2349865324313
26,8,29.993130158633118,122.84231672731454,-43.11015863607863,23.85244962992077,562.2349865324313
26,9,31.7207893368091,121.35607413022647,-43.11015863607863,23.85244962992077,562.2349865324313
27,0,32.21870384846016,120.7230349250415,-43.11015863607863,23.85244962992077,562.2349865324313
27,1,32.21977160482976,121.12198998977934,-43.11015863607863,23.85244962992077,562.2349865324313
27,2,32.074294417337725,120.74169030158927,-43.11015863607863,23.85244962992077,562.2349865324313
27,3,30.918457166640263,122.97558848130255,-43.11015863607863,23.85244962992077,562.2349865324313
27,4,33.452986066051146,122.12447969722632,-43.11015863607863,23.85244962992077,562.2349865324313
27,5,31.886610128094283,121.36734836394051,-43.11015863607863,23.85244962992077,562.2349865324313
27,6,32.165095608181964,121.107250548978,-43.11015863607863,23.85244962992077,562.2349865324313
27,7,31.583012781799802,122.53214720117413,-43.11015863607863,23.85244962992077,562.2349865324313
27,8,31.653069448404274,120.73931223324134,-43.11015863607863,23.85244962992077,562.2349865324313
27,9,32.128043897495665,119.38496836889871,-43.11015863607863,23.85244962992077,562.2349865324313
28,0,30.873862449301054,121.50674839321239,-43.11015863607863,23.85244962992077,562.2349865324313
28,1,32.11241328016953,122.73949783806255,-43.11015863607863,23.85244962992077,562.2349865324313
28,2,30.857370335629156,121.4948754815574,-43.11015863607863,23.85244962992077,562.2349865324313
28,3,33.661707010109474,121.18646260544251,-43.11015863607863,23.85244962992077,562.2349865324313
28,4,31.4117979222678,122.83812844000417,-43.11015863607863,23.85244962992077,562.2349865324313
28,5,29.448329529617233,120.73072638425555,-43.11015863607863,23.85244962992077,562.2349865324313
28,6,31.117837170744256,119.32091219661457,-43.11015863607863,23.85244962992077,562.2349865324313
28,7,31.45878209252518,121.94710383708511,-43.11015863607863,23.85244962992077,562.2349865324313
28,8,32.18105274350718,118.98380328980438,-43.11015863607863,23.85244962992077,562.2349865324313
28,9,33.14455388539556,119.99193328514474,-43.11015863607863,23.85244962992077,562.2349865324313
29,0,29.515009708283465,121.68619533087593,-43.11015863607863,23.85244962992077,562.2349865324313
29,1,32.90348590090631,119.53108001723535,-43.11015863607863,23.85244962992077,562.2349865324313
29,2,32.15711885536082,121.69095353375987,-43.11015863607863,23.85244962992077,562.2349865324313
29,3,32.79159191275535,122.69592498814369,-43.11015863607863,23.85244962992077,562.2349865324313
29,4,30.70178000419467,119.46070361643145,-43.11015863607863,23.85244962992077,562.2349865324313
29,5,32.2268025169711,119.9320018967179,-43.11015863607863,23.85244962992077,562.2349865324313
29,6,31.561290553002433,120.69373798452372,-43.11015863607863,23.85244962992077,562.2349865324313
29,7,31.049854292513018,120.39058974016666,-43.11015863607863,23.85244962992077,562.2349865324313
29,8,31.35364883981031,120.5694443003545,-43.11015863607863,23.85244962992077,562.2349865324313
29,9,31.499557098684345,121.00020557127178,-43.11015863607863,23.85244962992077,562.2349865324313
30,0,32.64229218588679,119.5348410566852,-43.11015863607863,23.85244962992077,562.2349865324313
30,1,33.27337705752206,121.01175666856143,-43.11015863607863,23.85244962992077,562.2349865324313
30,2,31.620652438391964,120.78096874970386,-43.11015863607863,23.85244962992077,562.2349865324313
30,3,30.521033248914385,121.48945883446669,-43.11015863607863,23.85244962992077,562.2349865324313
30,4,31.333028376257673,120.43713370912107,-43.11015863607863,23.85244962992077,562.2349865324313
30,5,31.966874222841366,118.73443330624382,-43.11015863607863,23.85244962992077,562.2349865324313
30,6,31.389886250479147,123.32513393594718,-43.11015863607863,23.85244962992077,562.2349865324313
30,7,31.228479481864646,121.47813702213274,-43.11015863607863,23.85244962992077,562.2349865324313
30,8,31.230341305370683,119.2087035567914,-43.11015863607863,23.85244962992077,562.2349865324313
