sample_id,ut_id,ut_lat,ut_lon,sat_1_lat,sat_1_lon,sat_1_alt_km,sat_2_lat,sat_2_lon,sat_2_alt_km
3,8,29.545066166492482,125.86100893644917,30.530130714172458,116.1105452837974,551.2964744813889,29.995088609793786,125.37857849535914,551.2964744813889
3,9,31.0299815651067,125.06580629276576,30.530130714172458,116.1105452837974,551.2964744813889,29.995088609793786,125.37857849535914,551.2964744813889
4,0,30.96051486508081,116.78509979647404,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,1,33.95652707376384,125.37152100105163,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,2,35.25267123224849,118.4615925763575,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,3,31.872452129671593,124.32278529903658,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,4,27.399774010082226,118.98659987600611,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,5,27.319347280620946,119.82886066885246,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,6,30.83052796142574,118.09773526892737,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,7,33.877533798303425,121.20582567356821,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,8,28.12580595165355,126.0244540219872,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
4,9,28.877842043703886,120.30194306625742,34.97744527858963,120.49161849481291,551.2964744813889,31.561321014065378,122.93127462592733,551.2964744813889
5,0,35.73858625738847,122.68966787687907,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,1,34.169396248654856,125.5238026732988,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,2,32.5869635932522,124.32918931209866,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,3,28.926912204844893,115.72815786990236,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,4,30.64313190195521,116.06710057119882,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,5,32.314378139740654,116.41746303888537,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,6,30.731055222514883,121.8846286312509,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,7,34.485467491308356,120.67550260163704,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,8,31.044688334105828,117.81467645521889,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
5,9,29.442877750159393,120.62583950403385,31.52518588157372,118.76352444424077,551.2964744813889,31.55994084316078,118.15705863268533,551.2964744813889
6,0,32.02676570014688,122.7286480806769,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,1,32.771575219782164,116.40531400233725,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,2,30.52854305193177,117.74537957254527,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,3,34.478792867759836,116.89515905760209,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,4,34.98863010088919,119.10721679818518,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,5,35.23961063404378,117.89296135189383,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,6,32.48177572926814,118.65290190719183,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,7,28.435877060625824,125.68671594480492,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,8,32.651490005067664,117.87541920056806,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
6,9,29.384506621638252,119.2774329381158,31.622121526767952,117.15132860669453,551.2964744813889,31.741591248420594,124.64302306897193,551.2964744813889
7,0,33.61003391238982,119.3566722642746,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,1,34.91839241435902,116.5504065526586,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,2,29.516855577759657,120.60503935972277,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,3,30.547519795267085,121.36210670162419,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,4,30.365301426573744,115.85396259309017,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,5,29.307389279170405,117.28286190114936,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,6,27.586708007241224,122.54085539862106,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,7,32.88831293333989,124.28867013933373,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,8,27.432102935811645,125.74337696354185,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
7,9,28.154368011358443,121.40353227349446,27.714663135079107,120.24877710146106,551.2964744813889,30.175207404941432,118.65172697041572,551.2964744813889
8,0,30.614573430938144,125.395142499829,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,1,34.50340858723938,120.62296022114067,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,2,30.595517677590767,125.62510426295074,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,3,28.323987491500006,124.34050609062133,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,4,27.65052585381091,118.50014582382164,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,5,34.25268461851071,121.30619354778878,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,6,35.15110425895382,119.66971293407745,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,7,27.85833410680881,120.60963760673293,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,8,28.88487658513778,119.10002997157467,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
8,9,35.23864404529375,119.0267319290569,29.593431592175293,123.46446112974844,551.2964744813889,32.74487682323799,123.02654936672539,551.2964744813889
9,0,32.00993512525804,116.95080412193532,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,1,29.215974967824007,119.39007178771193,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,2,28.44403704793956,117.48364947388093,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,3,31.8561238309921,125.3612107503673,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,4,28.04811477302139,120.0850288721708,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,5,34.46580480445211,119.8861371469815,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,6,28.52055787693807,123.11918834515772,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,7,27.162800920480482,118.3711386979901,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,8,33.89709649788249,120.75980187519725,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
9,9,31.65381264817942,120.70503342322695,34.00077124467955,121.62224625732732,551.2964744813889,32.74629936324711,122.98468844558016,551.2964744813889
10,0,29.67656302664008,118.03767357579719,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,1,35.06315675310714,118.52545964430881,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,2,28.86011957955571,122.73184145481491,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,3,31.55625410639901,123.1763238350352,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,4,28.051434706191642,118.0405216324903,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,5,34.78611240306134,121.64347950263733,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,6,35.92289915476157,123.61049440267983,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,7,34.33988266971404,120.22794707897816,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,8,30.782699927152635,115.96298557288677,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
10,9,32.01975191281541,126.1079409749123,33.76772126070218,121.8374831423547,551.2964744813889,29.471180563014972,117.26017332076465,551.2964744813889
11,0,28.360549346440113,117.49360001976399,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,1,27.28474662990048,122.84542898096373,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,2,27.16376213264043,124.59262675636457,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,3,28.12968005854776,121.79186436105847,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,4,35.003721676332496,119.40425391203388,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,5,31.951179043723737,122.21351627087252,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,6,32.16198127197241,122.00578015326528,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,7,28.870723325309942,123.33371567289593,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,8,29.092879907633048,118.09205417834178,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
11,9,29.45427557082893,118.41408295856154,29.786185164203232,116.597340345497,551.2964744813889,33.30784559266029,118.59741915021026,551.2964744813889
12,0,30.131701518246622,123.30249724226364,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,1,28.340126303775914,118.10778345597242,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,2,35.53649902568029,125.6553519194967,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,3,34.55278629668004,115.90486086592509,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,4,33.834405780936905,122.20474484353606,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,5,33.25454106458882,122.22708841307274,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,6,33.879437349857646,117.2998422393559,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,7,31.178603215036723,123.18437937232939,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,8,30.81783194394622,120.48140968396277,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
12,9,28.634306543661268,124.1655168006042,33.62338231241485,121.14774879395027,551.2964744813889,32.509740335976225,125.04760297748088,551.2964744813889
13,0,28.59706858903405,123.02885104289959,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,1,35.673068051314615,125.98555489930891,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,2,30.60443572502861,118.51747132658728,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,3,30.229124612943888,122.79746712586267,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,4,33.45768305555202,117.28070281642121,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,5,31.857269659908837,125.39572129013965,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,6,30.846498997185257,116.23402225163807,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,7,32.23769800020069,122.15196964637299,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,8,33.95582748456354,117.29810592165752,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
13,9,30.571772641829558,119.80431671439547,30.13361925237692,119.2630608232174,551.2964744813889,28.124192453838493,124.32457436542563,551.2964744813889
14,0,32.41996935109287,121.8435397104548,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,1,35.49616572867832,124.52965744723927,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,2,30.036061781375683,117.26894845624673,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,3,33.92566155609229,118.38867450255178,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,4,35.20471287860871,120.30009206117326,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,5,29.29645061501817,118.05603822363014,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,6,35.83365705734988,116.3319161800783,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,7,31.548104778031462,122.29748525127405,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,8,34.291568439324195,123.28316311543652,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
14,9,32.831692120867615,120.38776711662464,33.10723129907029,118.88517054511766,551.2964744813889,30.25136294410859,115.77069686207275,551.2964744813889
15,0,32.63011610090893,124.49806516976591,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,1,34.94618545735816,122.08093519021105,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,2,33.74614500912711,118.7980665079525,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,3,27.97732542990165,124.74318931000379,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,4,34.637677686624706,116.63710526158512,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,5,35.573757550917136,120.42244278540042,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,6,29.681412496695923,124.4026848113816,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,7,28.60990590015265,125.01738566687727,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,8,29.211751222396078,121.10924779250837,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
15,9,30.028462255151176,117.66758234805042,30.856065417237055,116.63436696214451,551.2964744813889,30.0159918299464,123.52093622225327,551.2964744813889
16,0,27.564980506736525,120.56095848953761,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,1,28.694531111732417,119.20532639535158,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,2,30.994604776598674,122.71780472058776,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,3,28.43269013329705,121.57337389625464,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,4,28.162563602327335,120.44726480795495,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,5,31.367035123300973,118.06070404650522,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,6,34.989394933441496,116.48653947761088,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,7,35.55904332958707,119.29519592359138,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,8,34.17909348521763,118.01469581016737,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
16,9,29.526775482464874,116.35784141387843,34.937926963346385,123.83102169038786,551.2964744813889,30.524493269897828,125.57760055004867,551.2964744813889
17,0,28.820559808573098,122.36611611928318,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,1,34.17994413938787,118.76429641564866,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,2,32.47643294030121,122.90473110258569,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,3,35.01305462965265,124.37549113506185,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,4,33.678157581016016,124.79435049375554,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,5,35.60617266114363,124.36082754831614,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,6,28.34744820696819,119.98410389740135,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,7,28.03002548424348,116.62970728953961,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,8,35.90316765367117,119.93462636543003,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
17,9,29.687128507809692,123.26408536246153,31.00602342507229,119.92493702308688,551.2964744813889,29.45331251321665,125.2173907898623,551.2964744813889
18,0,35.87891176767275,116.12724579431686,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,1,29.094050240081966,119.97573166710792,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,2,34.40747804488554,118.17979396402662,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,3,31.360823816799652,124.1833772762101,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,4,29.959930450816024,121.62936677058975,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,5,35.51600401715716,119.75925265993449,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,6,29.336249822758226,125.44970379891707,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,7,31.552057868396727,124.76147365583549,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,8,30.06989324815096,124.3190898168082,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
18,9,33.30064130317123,120.18993456638607,33.186739524739366,118.11649398054918,551.2964744813889,31.212204709849967,119.96184719860459,551.2964744813889
19,0,33.841809218850386,126.00275868257573,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,1,33.97019148542145,122.21516359579887,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,2,27.601466223816207,125.03379374872206,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,3,32.86363404682422,125.46633613380452,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,4,34.20968365451943,124.55803989015844,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,5,27.939254161113073,116.08726926752898,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,6,35.59182133383611,122.30352051024063,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,7,27.0143760549339,121.7242810971185,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,8,31.81575575652878,125.69044326129172,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
19,9,34.27313178764366,118.04583124098743,28.68177906881455,120.590919442613,551.2964744813889,33.157994204703435,126.09976360037889,551.2964744813889
20,0,28.052370724045648,118.20585727602196,34.83061416355981,123.50039338651975,551.2964744813889,31.398382435240244,124.16610985526569,551.2964744813889
20,1,27.058910831981326,118.14663453693727,34.83061416355981,123.50039338651975,551.2964744813889,31.398382435240244,124.16610985526569,551.2964744813889
20,2,30.35213781926473,117.92441509289857,34.83061416355981,123.50039338651975,551.2964744813889,31.398382435240244,124.16610985526569,551.2964744813889
20,3,28.017900518277592,124.91094351295337,34.83061416355981,123.50039338651975,551.2964744813889,31.398382435240244,124.16610985526569,551.2964744813889
