sample_id,ut_id,dist_km,elev_deg,azim_deg,fspl_db,shadowing_db,angle_loss_db,path_loss_db
9,0,1238.0459326530404,22.2826503833349,211.03953892538652,180.3171072535547,-1.791849045023282,-5.852938855837374,172.67231935269405
9,1,1143.302032574652,25.22344452327173,218.08787893509165,179.62559161104664,1.2407343664595698,-5.656695094834348,175.20963088267186
9,2,1461.5092536981833,16.78716156836589,219.98486829121583,181.75840348898714,1.0918431365411294,-6.148782356620672,176.70146426890759
9,3,1585.0669001284984,14.331967318010266,204.59757117264948,182.46332403915443,-0.5836453865409207,-6.25243673798329,175.62724191463022
9,4,1471.5493410726745,16.58478817363322,240.59488349800694,181.8178686709405,0.25303196075360784,-6.157978405458053,175.91292222623605
9,5,1822.0965506235195,10.40685872750024,221.75445073608284,183.67379981872048,-4.743609455745229,-6.382984464088263,172.547205898887
9,6,2037.5625585146213,7.440130941129811,222.11937369944872,184.6445911312556,1.4179065858429032,-6.453618273459984,179.6088794436385
9,7,1647.9819341947568,13.20821891493176,218.961578709846,182.80142102904378,1.609464308041557,-6.294187649636553,178.1166976874488
9,8,1546.0341476557849,15.074479864946557,215.2863497103676,182.2467537405824,-5.771749759136208,-6.22289918965302,170.25210479179316
9,9,1558.6064862980645,14.8476980343879,245.54944076332774,182.31710168467242,-1.659277282061868,-6.2320861499219244,174.42573825268863
11,0,1478.3848456643937,16.451698088875062,260.67522805848296,181.85812214170198,1.1423670971987814,-6.163961832061119,176.83652740683965
11,1,717.4211600776048,49.998060017682825,263.9922196013307,175.57785573707835,-0.8448279902104278,-2.6887573096380506,172.04427043722987
11,2,935.3456537315112,33.87353395131852,247.36256856616006,177.88181475030797,-0.87935878264342,-4.911442036193211,172.09101393147134
11,3,875.4180329788811,37.24657919883191,256.2110076717108,177.306681869763,-0.785923621584951,-4.545734418998155,171.9750238291799
11,4,984.3371400882486,31.477400569208086,261.0964630881581,178.3252495354887,0.43717852505248117,-5.1444711636620735,173.6179568968791
11,5,1362.622306924915,19.036151312220134,281.13691036576495,181.14988198565834,2.3573402799507255,-6.0385692017318675,177.4686530638772
11,6,1213.2737592824521,23.02127876568765,298.96590544856656,180.14154819467302,0.15609476945031825,-5.806208570556012,174.49143439356735
11,7,1231.1161216792377,22.499347389139377,290.5208104102439,180.26835246950725,1.2880908380348324,-5.839404794010133,175.71703851353195
11,8,1376.455402558689,18.708102926631373,271.37825772327653,181.23761499384358,0.5591532766108462,-6.055569049802985,175.74119922065145
11,9,1430.5776899442092,17.474853490073425,277.9566284936158,181.5726010569095,-2.606637326919268,-6.11664797286874,172.84931575712147
13,0,1030.8746491716665,29.41782472479462,355.9309333359033,178.72648929476156,-0.9904858429354938,-5.328028772709807,172.40797467911625
13,1,1137.2814732654438,25.434093683913627,308.6860721514314,179.57973138705773,0.5392193370467661,-5.641580385911192,174.4773703381933
13,2,798.7517868138374,42.52700064377557,273.6279116370224,176.51060895308052,-1.9317298915607963,-3.8759220567640513,170.7029570047557
13,3,1020.7051411543207,29.859407733985613,306.7018148611596,178.6403781445135,3.518818566067844,-5.28994000500656,176.86925670557477
13,4,751.7893284807175,46.52034340339985,3.50726870624763,175.98429523306052,0.14766127097249607,-3.280049948722417,172.8519065553106
13,5,671.5131058504599,55.667464811819606,327.11403287949776,175.0034619626692,-3.424820866378096,-1.5525628171164565,170.02607827917464
13,6,583.3279303846774,74.91012635311755,9.089181106900677,173.78062752786136,-0.23090247394749122,5.162329658974424,178.7120547128883
13,7,1022.7977213087163,29.759145536085096,343.39094134509384,178.65816713514025,0.8222711933090908,-5.298648103917478,174.18179022453185
13,8,963.4829392442848,32.45028875949198,333.9799869241497,178.13925267619635,1.487868965801332,-5.052437159485682,174.574684482512
13,9,579.9875785892376,76.31554190954712,53.365808614273,173.73074594962435,-2.805641960940636,5.993580910720704,176.9186848994044
15,0,1335.1331588859646,19.688663788737454,212.97097775667442,180.97286373971414,-0.20191908804223277,-6.003806772380569,174.76713787929134
15,1,1324.6937174147135,19.960343761768147,236.43873970076848,180.90468163138215,1.7847473008008887,-5.988958979110647,176.7004699530724
15,2,1718.612631120665,12.030932878199398,241.89539226490618,183.1659320865332,1.0515054453496786,-6.334146702590388,177.8832908292925
15,3,1447.2531404181946,17.10043706563855,237.24460594297682,181.67326211177914,-1.2153491710348048,-6.134313557534671,174.32359938320965
15,4,1421.5880473842667,17.65952607716222,229.17064718586613,181.5178473652102,0.3714394706548252,-6.107784790258044,175.78150204560697
15,5,1702.1232629681945,12.291748852846046,222.77910991064851,183.08219224471716,-1.193602693201773,-6.325625970384374,175.56296358113102
15,6,1606.2797357581878,13.954188276208805,228.86083032754686,182.57879570917703,-0.04523973635221159,-6.266867885192111,176.2666880876327
15,7,1672.3129416549866,12.785603161158335,209.4676398538025,182.92872311302398,0.534956355749567,-6.308975215658609,177.15470425311491
15,8,1012.1961784226827,30.221287934093723,228.77311271905361,178.56766596500626,-0.7528813672281283,-5.258214846846504,172.55656975093163
15,9,1753.8241691930884,11.448870404121184,207.75673060119604,183.34209311394306,-0.008623980300439451,-6.352484410629877,176.98098472301277
16,0,1417.0965944322709,17.759523451934328,223.23386696610916,181.49036118612844,1.0097426561428644,-6.102944049726245,176.39715979254507
16,1,971.0524020135804,32.09670204886673,246.2085401869626,178.20722543675248,2.8521208459563048,-5.086288907814442,175.97305737489435
16,2,1000.285362654726,30.753338271247607,262.07348492620184,178.46485037426734,1.7547696795638483,-5.210727581829319,175.00889247200186
16,3,997.6674010216614,30.87030913824781,262.72041154731204,178.44208773518102,-1.186602535489923,-5.200151939265015,172.05533326042607
16,4,1180.4140085413137,24.024644046690394,233.7411220472505,179.9030591961323,-3.6074572691888944,-5.739995822118898,170.5556061048245
16,5,1198.0602919091027,23.46774626929827,203.99764233686807,180.031945585345,-0.18247984226985892,-5.777137034115679,174.07232870895947
16,6,851.9380484418052,38.72126511568929,214.98718154152948,177.07053239376796,0.122027561155538,-4.371156857717536,172.82140309720597
16,7,1313.526439642893,20.239022594536436,216.65313177556143,180.8311484796147,-2.1117261182886393,-5.973499010618399,172.74592335070767
16,8,1164.1649293959465,24.550637361938858,270.4531209701363,179.78266233881004,-2.000062121770407,-5.704012591725518,172.0785876253141
16,9,1268.6446533127628,21.436068091402223,235.72592122341698,180.52917196885673,0.4730747627045066,-5.904426438036005,175.09782029352522
18,0,1337.826525021754,19.61650607403227,2.6768048889653255,180.99036814808127,2.484747295698153,-6.0077132633458366,177.4674021804336
18,1,933.9511536646208,33.936042365062455,21.45825658429963,177.86885535736374,2.963990624931086,-4.905073203189577,175.92777277910525
18,2,780.6004792544888,43.98000150147414,351.49708959818753,176.31094837099016,-2.9126005924178546,-3.6686653726852803,169.72968240588705
18,3,658.0627652709555,57.64853998906971,1.214361687094413,174.82771846129867,0.5511478305775706,-1.095939384543472,174.28292690733278
18,4,1473.2879080696487,16.528947564165936,0.6439748253406138,181.82812458767953,0.9096664165651341,-6.160495080693219,176.57729592355145
18,5,1129.134026739888,25.700845778037976,354.915264901287,179.517282002821,-0.9559468943309779,-5.622233482949558,172.93910162554047
18,6,804.62689068919,42.06339542984153,12.554226379297383,176.57426295194713,3.1035921122306505,-3.939863019858818,175.73799204431896
18,7,905.108423702648,35.49598732022235,347.70306766959806,177.59638423581492,-1.892871728608286,-4.741211432311406,170.9623010748952
18,8,778.9352196918937,44.12093075894689,335.4998336174293,176.29239891901352,-0.911723675136411,-3.6479974921867964,171.73267775169032
18,9,1423.3357436329275,17.60723000385131,0.1863594144921955,181.52851921427293,1.8835867825707044,-6.110304767642808,177.30180122920083
21,0,1574.9282711372894,14.520457456461264,342.83676256714796,182.40758767887382,2.855268741038729,-6.24508608200749,179.01777033790506
21,1,1219.1039722223197,22.841966303800533,322.22100675587205,180.1831870260823,2.1002957978807535,-5.817708940425483,176.46577388353757
21,2,1184.9906185030584,23.869702449058195,358.3252480027464,179.93667034087554,-4.5677234481665705,-5.750427751207203,169.61851914150176
21,3,1260.1267536563803,21.668625368667126,318.95128889570896,180.4706567420737,-2.401252267437951,-5.890501852571931,172.17890262206382
21,4,1521.932299541341,15.539276522072004,353.0551498326478,182.11027878021974,-1.2437563822275624,-6.203613775069536,174.66290862292266
21,5,1892.2966918655702,9.384368653851764,328.582497440805,184.00215670193592,-0.8420436183974154,-6.4100259945172455,176.75008708902126
21,6,1661.6900928772682,12.96435077495378,341.26856620118264,182.8733727108749,2.189053440106337,-6.3027814697835645,178.75964468119767
21,7,1402.7053691236742,18.078935264489164,335.13016516706483,181.4017012860944,-2.221534522784744,-6.087286179301106,173.09288058400855
21,8,1210.4126874582587,23.091763107087697,353.08121798619624,180.12104144497513,-3.8017782038764776,-5.80166050900997,170.5176027320887
21,9,1296.7705393885396,20.68174540450901,312.8441936434219,180.71963480846435,0.7351586953093973,-5.94845824766432,175.50633525610942
22,0,959.6743318530786,32.64006486923563,140.02801606685796,178.1048496793956,0.000731584749769974,-5.03407699799852,173.07150426614686
22,1,1226.247685415409,22.64308540621514,86.99786658185313,180.23393611218907,-0.4487435503839277,-5.830347200455966,173.95484536134916
22,2,950.5326546398599,33.09952159916994,108.4953431062398,178.02171292391085,1.3033250330391422,-4.989068548344468,174.3359694086055
22,3,1320.8127386079832,20.067636259519738,100.5706252919571,180.87919707608378,0.44047030125188585,-5.983034408337881,175.33663296899778
22,4,1029.4609849083115,29.493442474843864,70.53257978837114,178.71456994191385,0.369751838324077,-5.321554775122154,173.76276700511576
22,5,1438.3378395000132,17.300745840978035,111.54180754867643,181.6195902180142,-0.7318056310391895,-6.1249132683973615,174.76287131857765
22,6,701.5074446642317,51.80518315254586,76.23836579523483,175.3830177850746,0.4294870598303352,-2.351565826864034,173.4609390180409
22,7,1222.6370670472068,22.740533795741527,129.4262896119776,180.20832326506368,1.316385207856219,-5.824170033638455,175.70053843928144
22,8,1540.1244697633576,15.209405927774547,78.32254193022884,182.21348852056354,-1.6596733502700853,-6.217364089544576,174.33645108074887
22,9,1270.410115766088,21.394366952134792,76.20551593874787,180.54125096351865,-0.4893177307736497,-5.906905854999253,174.14502737774575
24,0,1473.2396671739787,16.540128220453777,140.44391161332197,181.82784017486807,-0.4798798819703768,-6.159991899656097,175.1879683932416
24,1,1816.992063652251,10.49232136644431,122.52231195408837,183.64943270691373,1.024980217791773,-6.380595015865984,178.29381790883951
24,2,1188.4591952989317,23.771973696778048,125.61127252310098,179.9620576033514,-0.649600208320476,-5.7569685702793105,173.55548882475165
24,3,1395.3448583359602,18.24443852628577,154.47576993755655,181.35600322733492,-0.7135695570067334,-6.079055633689006,174.5633780366392
24,4,1858.8176163818614,9.870988726696948,131.70174258175868,183.84710769374746,-2.867813088687195,-6.397511940913514,174.58178266414674
24,5,1487.2106181907986,16.262666884035998,111.59193431009673,181.90982164919913,-1.5690443984288565,-6.1723726811811375,174.16840456958914
24,6,1538.9215962801602,15.228445476450748,110.0722513609728,182.20670198562317,-3.6132242745450163,-6.216578862930062,172.3768988481481
24,7,1272.7988508130268,21.325950209929047,110.83581384561532,180.5575675897703,1.3768119311067004,-5.910962201315584,176.0234173195614
24,8,1741.2313495841431,11.663226008383655,124.07852077440945,183.2795016534697,-1.1538858749051422,-6.345839957646792,175.77977582091776
24,9,1775.4562830620052,11.123339477764688,126.42393083889212,183.44857176265063,0.2382358661921727,-6.3623330226853545,177.32447460615745
25,0,736.7520385602977,47.98198191186989,259.7338248583666,175.8087990232732,-2.109111186234953,-3.0403074731937343,170.65938036384452
25,1,919.7475758642831,34.702150994549484,273.03747582793955,177.73574513642825,-1.3977278366579395,-4.825789362035765,171.51222793773454
25,2,612.3041133069156,66.26263194582266,299.64573268578187,174.20171563788767,-0.026549570215923933,1.3766569118398688,175.5518229795116
25,3,837.138740966554,39.7144261888285,319.7231995280694,176.91832091135257,-1.1075065688961967,-4.248279388109975,171.5625349543464
25,4,1183.120781726643,23.94766318487692,282.7755118274552,179.9229537570571,-0.675724223721335,-5.745188305784912,173.50204122755082
25,5,900.4512471245719,35.77176931092257,258.4616992493816,177.55157617752099,0.05779121046066844,-4.711242474745535,172.8981249132361
25,6,629.2059244739594,62.647805081702884,244.50556128941977,174.438228163294,1.2125386954851114,0.22801029091532007,175.87877714969443
25,7,1227.3881853774365,22.59824866807982,315.1298318342472,180.24201086984465,1.7747170986293919,-5.833179450507796,176.18354851796624
25,8,1285.5273003471998,20.985270666219684,291.5466353677193,180.64399818042665,0.11536272460360049,-5.930948461766742,174.82841244326352
25,9,1254.2991267492207,21.832446499341266,308.3023572019697,180.43039449756208,0.4723335190964008,-5.880593473795655,175.02213454286283
26,0,924.1441226115173,34.459252597772064,127.40309706272572,177.77716621580797,-4.291915071010953,-4.85117343725236,168.63407770754466
26,1,818.4169773169076,41.04394805668011,98.80831762580075,176.72186469617128,-2.4070031684282753,-4.076858122342505,170.2380034054005
26,2,985.370871454795,31.419369504704644,140.68848729874404,178.3343664983451,-0.8628559722124328,-5.149851296371203,172.32165922976148
26,3,1259.447866695472,21.697070578761416,95.03289234903863,180.46597600167073,-1.4098102438183706,-5.888787307282249,173.16737845057008
26,4,1457.4190056158398,16.88618688828874,118.36520271743281,181.73406067304018,1.8558994173338934,-6.144239485026803,177.44572060534725
26,5,1140.2054080341375,25.332557620049805,134.2184381856535,179.60203403026668,-0.3591714268568823,-5.648883843510493,173.5939787598993
26,6,1156.4839752524178,24.800740388599664,95.35049364741897,179.72516448681057,-2.5639899749639006,-5.686593111517978,171.4745814003287
26,7,1079.7683343763522,27.489731828743082,131.0733812232786,179.12898384065355,2.997355028531052,-5.48644552744904,176.63989334173556
26,8,996.7946997382495,30.909862350997752,90.98149331017191,178.4344865002259,-0.5397044971039018,-5.1965647185152815,172.6982172846067
26,9,1139.1998848629362,25.37613786815044,92.48361644163869,179.59437074731537,-0.5622372644200885,-5.645753223235061,173.38638025966023
27,0,1023.1068919650269,29.760316455708566,251.15487091426044,178.66079230368726,-2.5337572083300164,-5.298546609543877,170.82848848581335
27,1,1557.9883677139699,14.865473917141639,262.65450991830437,182.31365631552654,0.5618108882954505,-6.231371311165596,176.6440958926564
27,2,1079.3607786420241,27.509512194079726,246.20266403967807,179.12570475544237,-1.789704736406074,-5.484884553449882,171.85111546558642
27,3,1338.8988995749228,19.59763935787072,215.31348382328179,180.9973277917057,3.0547575363746517,-6.0087321128835995,178.04335321519676
27,4,1220.4359263263577,22.797546466376257,213.29049585164083,180.19267177155183,2.576310081759728,-5.820542357033971,176.9484394962776
27,5,1616.607328369204,13.77920540046662,251.2965204371602,182.6344629633543,3.5450472094198537,-6.273416284863549,179.90609388791063
27,6,1429.3273472420844,17.488380278092936,226.7905364225554,181.5650061617845,1.6558767936809573,-6.116002136390371,177.1048808190751
27,7,1579.2204139079574,14.46410891679031,256.02477962151033,182.43122708535168,-0.8453221372252776,-6.2472940413336575,175.33861090679275
27,8,1539.1110815583902,15.226908997106547,254.17341162021285,182.20777140131108,-2.3692271622341723,-6.216642268425277,173.6219019706516
27,9,1607.9985550878366,13.927171606506768,234.09730090955733,182.58808518263092,0.10641365482209754,-6.267884544183163,176.42661429326984
28,0,1116.7818633553431,26.14469488029349,301.6711671916165,179.42173914637397,-1.4585365270507902,-5.589527728771779,172.3736748905514
28,1,741.2974792859369,47.53231477216428,248.41006125918395,175.86222256624256,0.02886129665408473,-3.115374649356135,172.7757092135405
28,2,712.2259178311675,50.57193404923692,285.2216171497618,175.51472757051465,4.1086971632710965,-2.584021627531163,177.03940310625458
28,3,1003.1980533439462,30.61950672862738,305.78742666429554,178.49010571453954,-2.73877918600466,-5.222767523192127,170.52855900534277
28,4,652.7169443907932,58.49112566885872,321.8076453942521,174.75686983999222,3.2118906578471633,-0.8909539220636765,177.0778065757757
28,5,674.0095488862819,55.323871425167155,268.06511912035006,175.03569308639211,2.2023842987626034,-1.628339549642292,175.60973783551242
28,6,570.3810216843591,81.68863896342594,231.21477024057927,173.58567343498154,1.1468111545959627,10.272436444743915,185.0049210343214
28,7,579.9953689385973,76.3128063441105,285.8175707993588,173.73086261705456,1.2730788618371531,5.991877893514448,180.99581937240615
28,8,836.2915736523408,39.7792135671374,288.37474454810695,176.9095265177521,3.7719469441266202,-4.240111773359307,176.44136168851944
28,9,693.3185513550653,52.78829774865143,351.7396453481409,175.28102851765098,0.7843129629168841,-2.1587437404720102,173.90659774009586
30,0,1682.359032073049,12.629527492298681,122.52906904519966,182.98074578122882,2.577150931589255,-6.314310662360665,179.2435860504574
30,1,1629.7350655943035,13.543754083891924,110.33386616626473,182.7047122990374,-4.57484906995666,-6.282092089531898,171.84777113954885
30,2,1726.4240883662912,11.90886299120635,107.40009078122291,183.2053218390102,-0.5735281936064723,-6.338070003561681,176.29372364184204
30,3,1249.9713561111473,21.95701521862116,114.04438263535131,180.40037331908297,-0.1737003777663903,-5.873004051440725,174.35366888987593
30,4,1716.760474563602,12.057052018957537,126.55937632146576,183.1565662165034,-2.6322283215619073,-6.333301886971978,174.1910360079695
30,5,976.5357729732226,31.83399119303614,123.4725263959917,178.25613524372193,1.2909890296422621,-5.1111417071104315,174.43598256625378
30,6,1433.531293509487,17.394636793031275,133.10354732577136,181.59051565711854,-1.5143358373904012,-6.1204669874737885,173.95571283225436
30,7,1401.116232429776,18.1119062520001,154.93592128024818,181.39185539046866,2.21467789210024,-6.085652920204591,177.52088036236438
30,8,1635.910238745302,13.419211553111708,142.98996986107124,182.7375615103979,-0.14515611423518124,-6.286618402272962,176.30578699388977
30,9,1478.9008586917757,16.435347045724864,109.55166615480407,181.86115332143987,0.8101996771471215,-6.1646934217426725,176.50665957684433
32,0,720.6715357523939,49.64479942807634,295.7461637503571,175.6171194821075,1.2886796886233973,-2.7521777555486637,174.15362141518227
32,1,611.466205176101,66.45771250342317,341.3427490824837,174.18982128389248,0.6818981000801236,1.4442207861669116,176.31594017013953
32,2,680.100846259889,54.48894478903642,26.10457165474335,175.113838404244,1.5332041111866648,-1.8084867305135368,174.83855578491713
32,3,695.8460737855671,52.48013916967879,329.9170679716516,175.3126357220344,-2.160210110535817,-2.219921861043498,170.93250375045508
32,4,786.9902022217651,43.455656061006465,32.38615942438896,176.38175861061353,2.088060091463885,-3.744675437298012,174.7251432647794
32,5,624.9823084332802,63.49224531581691,85.7585801407066,174.3797265755362,1.6532475199010037,0.4800368867835178,176.51301098222075
32,6,1075.2258629674734,27.655043172224428,333.75657671489347,179.09236614226162,-1.714149776515726,-5.473359438889512,171.90485692685638
32,7,705.0002331463555,51.38811293316661,8.05494346523897,175.4261573116147,2.1871599926262366,-2.4313294577478346,175.18198784649312
32,8,1022.9514302031514,29.75865179774858,36.54691604188247,178.65947237678728,1.6855131342638232,-5.298690899317599,175.04629461173352
32,9,894.1936790675511,36.11756282726757,345.0389181129911,177.49100401082327,1.21329324355522,-4.673233226666692,174.0310640277118
34,0,1389.7074000622276,18.395882681495106,64.94732827727272,181.32083950131556,-1.305617639030341,-6.0714538559220905,173.94376800636311
34,1,1698.4074486487416,12.362541978402028,50.00196193355566,183.06320981598634,-0.5771685594333776,-6.323280677487453,176.16276057906552
34,2,1708.744641810693,12.192384500031807,50.929179812924566,183.11591541414424,-3.7867761379037446,-6.328894366545237,173.00024490969525
34,3,1942.4656134516608,8.694551507228297,40.469394827795384,184.22943888795976,4.064309983257968,-6.4266630050733,181.86708586614444
34,4,1116.8726037239476,26.14125309500258,51.96444242643963,179.4224448605652,-1.495981794526753,-5.589783824549027,172.33667924148943
34,5,983.9322703451003,31.493586501267078,58.96197614233298,178.32167618934236,-1.3344639532863447,-5.142968361332975,171.84424387472305
34,6,1358.538864063947,19.116522838962823,29.099826093748838,181.12381343739642,0.015513449266112724,-6.034355708365783,175.10497117829675
34,7,1069.6094142053134,27.87576313973448,37.46738796268524,179.04687643390997,-3.715373058914909,-5.45574346803781,169.87575990695726
34,8,1261.5707298442053,21.630726958950977,47.33172051402128,180.48060418363661,0.633403508829173,-5.892782341678401,175.22122535078736
34,9,1652.5896801387837,13.133528534495793,41.0188953603382,182.82567282747573,1.2093529649457138,-6.296837332244136,177.7381884601773
38,0,631.4432295801087,62.211554689877,333.1344646782661,174.469058320247,-5.447193018973409,0.10134420481667573,169.1232095060903
